channel_index,phase_index,phase_time,phase_score,phase_type
110,3171,2021-04-22T07:00:13.985000+00:00,1.0,P
110,3447,2021-04-22T07:00:16.745000+00:00,1.0,S
111,3170,2021-04-22T07:00:13.975000+00:00,1.0,P
111,3447,2021-04-22T07:00:16.745000+00:00,1.0,S
112,3170,2021-04-22T07:00:13.975000+00:00,1.0,P
112,3447,2021-04-22T07:00:16.745000+00:00,1.0,S
113,3170,2021-04-22T07:00:13.975000+00:00,1.0,P
113,3446,2021-04-22T07:00:16.735000+00:00,1.0,S
114,3170,2021-04-22T07:00:13.975000+00:00,1.0,P
114,3446,2021-04-22T07:00:16.735000+00:00,1.0,S
115,3170,2021-04-22T07:00:13.975000+00:00,1.0,P
115,3446,2021-04-22T07:00:16.735000+00:00,1.0,S
116,3170,2021-04-22T07:00:13.975000+00:00,1.0,P
116,3446,2021-04-22T07:00:16.735000+00:00,1.0,S
117,3170,2021-04-22T07:00:13.975000+00:00,1.0,P
117,3445,2021-04-22T07:00:16.725000+00:00,1.0,S
118,3169,2021-04-22T07:00:13.965000+00:00,1.0,P
118,3445,2021-04-22T07:00:16.725000+00:00,1.0,S
119,3169,2021-04-22T07:00:13.965000+00:00,1.0,P
119,3445,2021-04-22T07:00:16.725000+00:00,1.0,S
120,3169,2021-04-22T07:00:13.965000+00:00,1.0,P
120,3444,2021-04-22T07:00:16.715000+00:00,1.0,S
121,3169,2021-04-22T07:00:13.965000+00:00,1.0,P
121,3444,2021-04-22T07:00:16.715000+00:00,1.0,S
122,3169,2021-04-22T07:00:13.965000+00:00,1.0,P
122,3444,2021-04-22T07:00:16.715000+00:00,1.0,S
123,3169,2021-04-22T07:00:13.965000+00:00,1.0,P
123,3444,2021-04-22T07:00:16.715000+00:00,1.0,S
124,3169,2021-04-22T07:00:13.965000+00:00,1.0,P
124,3443,2021-04-22T07:00:16.705000+00:00,1.0,S
125,3168,2021-04-22T07:00:13.955000+00:00,1.0,P
125,3443,2021-04-22T07:00:16.705000+00:00,1.0,S
126,3168,2021-04-22T07:00:13.955000+00:00,1.0,P
126,3443,2021-04-22T07:00:16.705000+00:00,1.0,S
127,3168,2021-04-22T07:00:13.955000+00:00,1.0,P
127,3443,2021-04-22T07:00:16.705000+00:00,1.0,S
128,3168,2021-04-22T07:00:13.955000+00:00,1.0,P
128,3442,2021-04-22T07:00:16.695000+00:00,1.0,S
129,3168,2021-04-22T07:00:13.955000+00:00,1.0,P
129,3442,2021-04-22T07:00:16.695000+00:00,1.0,S
130,3168,2021-04-22T07:00:13.955000+00:00,1.0,P
130,3442,2021-04-22T07:00:16.695000+00:00,1.0,S
131,3168,2021-04-22T07:00:13.955000+00:00,1.0,P
131,3442,2021-04-22T07:00:16.695000+00:00,1.0,S
132,3167,2021-04-22T07:00:13.945000+00:00,1.0,P
132,3441,2021-04-22T07:00:16.685000+00:00,1.0,S
133,3167,2021-04-22T07:00:13.945000+00:00,1.0,P
133,3441,2021-04-22T07:00:16.685000+00:00,1.0,S
134,3167,2021-04-22T07:00:13.945000+00:00,1.0,P
134,3441,2021-04-22T07:00:16.685000+00:00,1.0,S
135,3167,2021-04-22T07:00:13.945000+00:00,1.0,P
135,3441,2021-04-22T07:00:16.685000+00:00,1.0,S
136,3167,2021-04-22T07:00:13.945000+00:00,1.0,P
136,3440,2021-04-22T07:00:16.675000+00:00,1.0,S
137,3167,2021-04-22T07:00:13.945000+00:00,1.0,P
137,3440,2021-04-22T07:00:16.675000+00:00,1.0,S
138,3167,2021-04-22T07:00:13.945000+00:00,1.0,P
138,3440,2021-04-22T07:00:16.675000+00:00,1.0,S
139,3166,2021-04-22T07:00:13.935000+00:00,1.0,P
139,3440,2021-04-22T07:00:16.675000+00:00,1.0,S
140,3166,2021-04-22T07:00:13.935000+00:00,1.0,P
140,3440,2021-04-22T07:00:16.675000+00:00,1.0,S
141,3166,2021-04-22T07:00:13.935000+00:00,1.0,P
141,3439,2021-04-22T07:00:16.665000+00:00,1.0,S
142,3166,2021-04-22T07:00:13.935000+00:00,1.0,P
142,3439,2021-04-22T07:00:16.665000+00:00,1.0,S
143,3166,2021-04-22T07:00:13.935000+00:00,1.0,P
143,3439,2021-04-22T07:00:16.665000+00:00,1.0,S
144,3166,2021-04-22T07:00:13.935000+00:00,1.0,P
144,3439,2021-04-22T07:00:16.665000+00:00,1.0,S
145,3165,2021-04-22T07:00:13.925000+00:00,1.0,P
145,3438,2021-04-22T07:00:16.655000+00:00,1.0,S
146,3165,2021-04-22T07:00:13.925000+00:00,1.0,P
146,3438,2021-04-22T07:00:16.655000+00:00,1.0,S
147,3165,2021-04-22T07:00:13.925000+00:00,1.0,P
147,3438,2021-04-22T07:00:16.655000+00:00,1.0,S
148,3165,2021-04-22T07:00:13.925000+00:00,1.0,P
148,3437,2021-04-22T07:00:16.645000+00:00,1.0,S
149,3165,2021-04-22T07:00:13.925000+00:00,1.0,P
149,3437,2021-04-22T07:00:16.645000+00:00,1.0,S
150,3165,2021-04-22T07:00:13.925000+00:00,1.0,P
150,3437,2021-04-22T07:00:16.645000+00:00,1.0,S
151,3164,2021-04-22T07:00:13.915000+00:00,1.0,P
151,3437,2021-04-22T07:00:16.645000+00:00,1.0,S
152,3164,2021-04-22T07:00:13.915000+00:00,1.0,P
152,3436,2021-04-22T07:00:16.635000+00:00,1.0,S
153,3164,2021-04-22T07:00:13.915000+00:00,1.0,P
153,3436,2021-04-22T07:00:16.635000+00:00,1.0,S
154,3164,2021-04-22T07:00:13.915000+00:00,1.0,P
154,3436,2021-04-22T07:00:16.635000+00:00,1.0,S
155,3164,2021-04-22T07:00:13.915000+00:00,1.0,P
155,3435,2021-04-22T07:00:16.625000+00:00,1.0,S
156,3164,2021-04-22T07:00:13.915000+00:00,1.0,P
156,3435,2021-04-22T07:00:16.625000+00:00,1.0,S
157,3163,2021-04-22T07:00:13.905000+00:00,1.0,P
157,3435,2021-04-22T07:00:16.625000+00:00,1.0,S
158,3163,2021-04-22T07:00:13.905000+00:00,1.0,P
158,3435,2021-04-22T07:00:16.625000+00:00,1.0,S
159,3163,2021-04-22T07:00:13.905000+00:00,1.0,P
159,3434,2021-04-22T07:00:16.615000+00:00,1.0,S
