channel_index,phase_index,phase_time,phase_score,phase_type
0,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
0,3391,2021-03-17T18:49:55.485000+00:00,1.0,S
1,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
1,3391,2021-03-17T18:49:55.485000+00:00,1.0,S
2,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
2,3390,2021-03-17T18:49:55.475000+00:00,1.0,S
3,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
3,3390,2021-03-17T18:49:55.475000+00:00,1.0,S
4,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
4,3390,2021-03-17T18:49:55.475000+00:00,1.0,S
5,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
5,3390,2021-03-17T18:49:55.475000+00:00,1.0,S
6,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
6,3390,2021-03-17T18:49:55.475000+00:00,1.0,S
7,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
7,3390,2021-03-17T18:49:55.475000+00:00,1.0,S
8,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
8,3390,2021-03-17T18:49:55.475000+00:00,1.0,S
9,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
9,3390,2021-03-17T18:49:55.475000+00:00,1.0,S
10,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
10,3389,2021-03-17T18:49:55.465000+00:00,1.0,S
11,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
11,3389,2021-03-17T18:49:55.465000+00:00,1.0,S
12,3132,2021-03-17T18:49:52.895000+00:00,1.0,P
12,3389,2021-03-17T18:49:55.465000+00:00,1.0,S
13,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
13,3389,2021-03-17T18:49:55.465000+00:00,1.0,S
14,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
14,3389,2021-03-17T18:49:55.465000+00:00,1.0,S
15,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
15,3389,2021-03-17T18:49:55.465000+00:00,1.0,S
16,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
16,3389,2021-03-17T18:49:55.465000+00:00,1.0,S
17,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
17,3389,2021-03-17T18:49:55.465000+00:00,1.0,S
18,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
18,3389,2021-03-17T18:49:55.465000+00:00,1.0,S
19,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
19,3388,2021-03-17T18:49:55.455000+00:00,1.0,S
20,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
20,3388,2021-03-17T18:49:55.455000+00:00,1.0,S
21,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
21,3388,2021-03-17T18:49:55.455000+00:00,1.0,S
22,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
22,3388,2021-03-17T18:49:55.455000+00:00,1.0,S
23,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
23,3388,2021-03-17T18:49:55.455000+00:00,1.0,S
24,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
24,3388,2021-03-17T18:49:55.455000+00:00,1.0,S
25,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
25,3388,2021-03-17T18:49:55.455000+00:00,1.0,S
26,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
26,3388,2021-03-17T18:49:55.455000+00:00,1.0,S
27,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
27,3387,2021-03-17T18:49:55.444999+00:00,1.0,S
28,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
28,3387,2021-03-17T18:49:55.444999+00:00,1.0,S
29,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
29,3387,2021-03-17T18:49:55.444999+00:00,1.0,S
30,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
30,3387,2021-03-17T18:49:55.444999+00:00,1.0,S
31,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
31,3387,2021-03-17T18:49:55.444999+00:00,1.0,S
32,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
32,3387,2021-03-17T18:49:55.444999+00:00,1.0,S
33,3131,2021-03-17T18:49:52.885000+00:00,1.0,P
33,3387,2021-03-17T18:49:55.444999+00:00,1.0,S
34,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
34,3386,2021-03-17T18:49:55.435000+00:00,1.0,S
35,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
35,3386,2021-03-17T18:49:55.435000+00:00,1.0,S
36,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
36,3386,2021-03-17T18:49:55.435000+00:00,1.0,S
37,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
37,3386,2021-03-17T18:49:55.435000+00:00,1.0,S
38,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
38,3386,2021-03-17T18:49:55.435000+00:00,1.0,S
39,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
39,3386,2021-03-17T18:49:55.435000+00:00,1.0,S
40,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
40,3385,2021-03-17T18:49:55.425000+00:00,1.0,S
41,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
41,3385,2021-03-17T18:49:55.425000+00:00,1.0,S
42,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
42,3385,2021-03-17T18:49:55.425000+00:00,1.0,S
43,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
43,3385,2021-03-17T18:49:55.425000+00:00,1.0,S
44,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
44,3385,2021-03-17T18:49:55.425000+00:00,1.0,S
45,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
45,3385,2021-03-17T18:49:55.425000+00:00,1.0,S
46,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
46,3385,2021-03-17T18:49:55.425000+00:00,1.0,S
47,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
47,3385,2021-03-17T18:49:55.425000+00:00,1.0,S
48,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
48,3385,2021-03-17T18:49:55.425000+00:00,1.0,S
49,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
49,3384,2021-03-17T18:49:55.415000+00:00,1.0,S
50,3130,2021-03-17T18:49:52.875000+00:00,1.0,P
50,3384,2021-03-17T18:49:55.415000+00:00,1.0,S
51,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
51,3384,2021-03-17T18:49:55.415000+00:00,1.0,S
52,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
52,3384,2021-03-17T18:49:55.415000+00:00,1.0,S
53,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
53,3384,2021-03-17T18:49:55.415000+00:00,1.0,S
54,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
54,3383,2021-03-17T18:49:55.405000+00:00,1.0,S
55,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
55,3383,2021-03-17T18:49:55.405000+00:00,1.0,S
56,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
56,3383,2021-03-17T18:49:55.405000+00:00,1.0,S
57,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
57,3383,2021-03-17T18:49:55.405000+00:00,1.0,S
58,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
58,3383,2021-03-17T18:49:55.405000+00:00,1.0,S
59,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
59,3382,2021-03-17T18:49:55.395000+00:00,1.0,S
60,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
60,3382,2021-03-17T18:49:55.395000+00:00,1.0,S
61,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
61,3382,2021-03-17T18:49:55.395000+00:00,1.0,S
62,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
62,3382,2021-03-17T18:49:55.395000+00:00,1.0,S
63,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
63,3382,2021-03-17T18:49:55.395000+00:00,1.0,S
64,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
64,3382,2021-03-17T18:49:55.395000+00:00,1.0,S
65,3129,2021-03-17T18:49:52.865000+00:00,1.0,P
65,3381,2021-03-17T18:49:55.385000+00:00,1.0,S
66,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
66,3381,2021-03-17T18:49:55.385000+00:00,1.0,S
67,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
67,3381,2021-03-17T18:49:55.385000+00:00,1.0,S
68,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
68,3381,2021-03-17T18:49:55.385000+00:00,1.0,S
69,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
69,3381,2021-03-17T18:49:55.385000+00:00,1.0,S
70,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
70,3381,2021-03-17T18:49:55.385000+00:00,1.0,S
71,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
71,3380,2021-03-17T18:49:55.374999+00:00,1.0,S
72,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
72,3380,2021-03-17T18:49:55.374999+00:00,1.0,S
73,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
73,3380,2021-03-17T18:49:55.374999+00:00,1.0,S
74,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
74,3380,2021-03-17T18:49:55.374999+00:00,1.0,S
75,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
75,3380,2021-03-17T18:49:55.374999+00:00,1.0,S
76,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
76,3379,2021-03-17T18:49:55.365000+00:00,1.0,S
77,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
77,3379,2021-03-17T18:49:55.365000+00:00,1.0,S
78,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
78,3379,2021-03-17T18:49:55.365000+00:00,1.0,S
79,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
79,3379,2021-03-17T18:49:55.365000+00:00,1.0,S
80,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
80,3379,2021-03-17T18:49:55.365000+00:00,1.0,S
81,3128,2021-03-17T18:49:52.855000+00:00,1.0,P
81,3378,2021-03-17T18:49:55.355000+00:00,1.0,S
