channel_index,phase_index,phase_time,phase_score,phase_type
0,3198,2021-05-05T14:28:13.914000+00:00,1.0,P
0,3448,2021-05-05T14:28:16.414000+00:00,1.0,S
1,3198,2021-05-05T14:28:13.914000+00:00,1.0,P
1,3448,2021-05-05T14:28:16.414000+00:00,1.0,S
2,3198,2021-05-05T14:28:13.914000+00:00,1.0,P
2,3448,2021-05-05T14:28:16.414000+00:00,1.0,S
3,3198,2021-05-05T14:28:13.914000+00:00,1.0,P
3,3448,2021-05-05T14:28:16.414000+00:00,1.0,S
4,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
4,3448,2021-05-05T14:28:16.414000+00:00,1.0,S
5,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
5,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
6,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
6,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
7,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
7,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
8,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
8,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
9,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
9,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
10,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
10,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
11,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
11,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
12,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
12,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
13,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
13,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
14,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
14,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
15,3197,2021-05-05T14:28:13.904000+00:00,1.0,P
15,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
16,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
16,3447,2021-05-05T14:28:16.404000+00:00,1.0,S
17,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
17,3446,2021-05-05T14:28:16.394000+00:00,1.0,S
18,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
18,3446,2021-05-05T14:28:16.394000+00:00,1.0,S
19,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
19,3446,2021-05-05T14:28:16.394000+00:00,1.0,S
20,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
20,3446,2021-05-05T14:28:16.394000+00:00,1.0,S
21,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
21,3446,2021-05-05T14:28:16.394000+00:00,1.0,S
22,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
22,3446,2021-05-05T14:28:16.394000+00:00,1.0,S
23,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
23,3446,2021-05-05T14:28:16.394000+00:00,1.0,S
24,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
24,3445,2021-05-05T14:28:16.384000+00:00,1.0,S
25,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
25,3445,2021-05-05T14:28:16.384000+00:00,1.0,S
26,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
26,3445,2021-05-05T14:28:16.384000+00:00,1.0,S
27,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
27,3445,2021-05-05T14:28:16.384000+00:00,1.0,S
28,3196,2021-05-05T14:28:13.894000+00:00,1.0,P
28,3445,2021-05-05T14:28:16.384000+00:00,1.0,S
29,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
29,3445,2021-05-05T14:28:16.384000+00:00,1.0,S
30,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
30,3445,2021-05-05T14:28:16.384000+00:00,1.0,S
31,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
31,3444,2021-05-05T14:28:16.374000+00:00,1.0,S
32,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
32,3444,2021-05-05T14:28:16.374000+00:00,1.0,S
33,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
33,3444,2021-05-05T14:28:16.374000+00:00,1.0,S
34,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
34,3444,2021-05-05T14:28:16.374000+00:00,1.0,S
35,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
35,3444,2021-05-05T14:28:16.374000+00:00,1.0,S
36,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
36,3444,2021-05-05T14:28:16.374000+00:00,1.0,S
37,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
37,3444,2021-05-05T14:28:16.374000+00:00,1.0,S
38,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
38,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
39,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
39,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
40,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
40,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
41,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
41,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
42,3195,2021-05-05T14:28:13.884000+00:00,1.0,P
42,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
43,3194,2021-05-05T14:28:13.874000+00:00,1.0,P
43,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
44,3194,2021-05-05T14:28:13.874000+00:00,1.0,P
44,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
45,3194,2021-05-05T14:28:13.874000+00:00,1.0,P
45,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
46,3194,2021-05-05T14:28:13.874000+00:00,1.0,P
46,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
47,3194,2021-05-05T14:28:13.874000+00:00,1.0,P
47,3443,2021-05-05T14:28:16.364000+00:00,1.0,S
48,3194,2021-05-05T14:28:13.874000+00:00,1.0,P
48,3442,2021-05-05T14:28:16.354000+00:00,1.0,S
49,3194,2021-05-05T14:28:13.874000+00:00,1.0,P
49,3442,2021-05-05T14:28:16.354000+00:00,1.0,S
50,3194,2021-05-05T14:28:13.874000+00:00,1.0,P
50,3442,2021-05-05T14:28:16.354000+00:00,1.0,S
