channel_index,phase_index,phase_time,phase_score,phase_type
0,3189,2021-06-02T03:12:20.444000+00:00,1.0,P
0,3468,2021-06-02T03:12:23.234000+00:00,1.0,S
1,3189,2021-06-02T03:12:20.444000+00:00,1.0,P
1,3468,2021-06-02T03:12:23.234000+00:00,1.0,S
2,3189,2021-06-02T03:12:20.444000+00:00,1.0,P
2,3468,2021-06-02T03:12:23.234000+00:00,1.0,S
3,3189,2021-06-02T03:12:20.444000+00:00,1.0,P
3,3468,2021-06-02T03:12:23.234000+00:00,1.0,S
4,3189,2021-06-02T03:12:20.444000+00:00,1.0,P
4,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
5,3189,2021-06-02T03:12:20.444000+00:00,1.0,P
5,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
6,3189,2021-06-02T03:12:20.444000+00:00,1.0,P
6,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
7,3189,2021-06-02T03:12:20.444000+00:00,1.0,P
7,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
8,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
8,3468,2021-06-02T03:12:23.234000+00:00,1.0,S
9,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
9,3468,2021-06-02T03:12:23.234000+00:00,1.0,S
10,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
10,3468,2021-06-02T03:12:23.234000+00:00,1.0,S
11,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
11,3468,2021-06-02T03:12:23.234000+00:00,1.0,S
12,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
12,3468,2021-06-02T03:12:23.234000+00:00,1.0,S
13,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
13,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
14,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
14,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
15,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
15,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
16,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
16,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
17,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
17,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
18,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
18,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
19,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
19,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
20,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
20,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
21,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
21,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
22,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
22,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
23,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
23,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
24,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
24,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
25,3188,2021-06-02T03:12:20.434000+00:00,1.0,P
25,3467,2021-06-02T03:12:23.224000+00:00,1.0,S
26,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
26,3466,2021-06-02T03:12:23.214000+00:00,1.0,S
27,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
27,3466,2021-06-02T03:12:23.214000+00:00,1.0,S
28,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
28,3466,2021-06-02T03:12:23.214000+00:00,1.0,S
29,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
29,3466,2021-06-02T03:12:23.214000+00:00,1.0,S
30,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
30,3466,2021-06-02T03:12:23.214000+00:00,1.0,S
31,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
31,3466,2021-06-02T03:12:23.214000+00:00,1.0,S
32,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
32,3466,2021-06-02T03:12:23.214000+00:00,1.0,S
33,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
33,3465,2021-06-02T03:12:23.204000+00:00,1.0,S
34,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
34,3465,2021-06-02T03:12:23.204000+00:00,1.0,S
35,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
35,3465,2021-06-02T03:12:23.204000+00:00,1.0,S
36,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
36,3465,2021-06-02T03:12:23.204000+00:00,1.0,S
37,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
37,3465,2021-06-02T03:12:23.204000+00:00,1.0,S
38,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
38,3465,2021-06-02T03:12:23.204000+00:00,1.0,S
39,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
39,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
40,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
40,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
41,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
41,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
42,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
42,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
43,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
43,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
44,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
44,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
45,3187,2021-06-02T03:12:20.424000+00:00,1.0,P
45,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
46,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
46,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
47,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
47,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
48,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
48,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
49,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
49,3464,2021-06-02T03:12:23.194000+00:00,1.0,S
50,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
50,3463,2021-06-02T03:12:23.184000+00:00,1.0,S
51,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
51,3463,2021-06-02T03:12:23.184000+00:00,1.0,S
52,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
52,3463,2021-06-02T03:12:23.184000+00:00,1.0,S
53,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
53,3463,2021-06-02T03:12:23.184000+00:00,1.0,S
54,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
54,3463,2021-06-02T03:12:23.184000+00:00,1.0,S
55,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
55,3463,2021-06-02T03:12:23.184000+00:00,1.0,S
56,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
56,3463,2021-06-02T03:12:23.184000+00:00,1.0,S
57,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
57,3462,2021-06-02T03:12:23.174000+00:00,1.0,S
58,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
58,3462,2021-06-02T03:12:23.174000+00:00,1.0,S
59,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
59,3462,2021-06-02T03:12:23.174000+00:00,1.0,S
60,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
60,3462,2021-06-02T03:12:23.174000+00:00,1.0,S
61,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
61,3462,2021-06-02T03:12:23.174000+00:00,1.0,S
62,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
62,3462,2021-06-02T03:12:23.174000+00:00,1.0,S
63,3186,2021-06-02T03:12:20.414000+00:00,1.0,P
63,3461,2021-06-02T03:12:23.164000+00:00,1.0,S
