channel_index,phase_index,phase_time,phase_score,phase_type
0,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
0,3281,2020-12-22T12:26:34.780000+00:00,1.0,S
1,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
1,3281,2020-12-22T12:26:34.780000+00:00,1.0,S
2,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
2,3281,2020-12-22T12:26:34.780000+00:00,1.0,S
3,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
3,3281,2020-12-22T12:26:34.780000+00:00,1.0,S
4,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
4,3281,2020-12-22T12:26:34.780000+00:00,1.0,S
5,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
5,3281,2020-12-22T12:26:34.780000+00:00,1.0,S
6,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
6,3280,2020-12-22T12:26:34.769999+00:00,1.0,S
7,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
7,3280,2020-12-22T12:26:34.769999+00:00,1.0,S
8,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
8,3280,2020-12-22T12:26:34.769999+00:00,1.0,S
9,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
9,3280,2020-12-22T12:26:34.769999+00:00,1.0,S
10,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
10,3280,2020-12-22T12:26:34.769999+00:00,1.0,S
11,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
11,3280,2020-12-22T12:26:34.769999+00:00,1.0,S
12,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
12,3280,2020-12-22T12:26:34.769999+00:00,1.0,S
13,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
13,3280,2020-12-22T12:26:34.769999+00:00,1.0,S
14,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
14,3280,2020-12-22T12:26:34.769999+00:00,1.0,S
15,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
15,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
16,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
16,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
17,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
17,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
18,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
18,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
19,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
19,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
20,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
20,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
21,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
21,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
22,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
22,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
23,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
23,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
24,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
24,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
25,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
25,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
26,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
26,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
27,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
27,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
28,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
28,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
29,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
29,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
30,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
30,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
31,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
31,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
32,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
32,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
33,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
33,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
34,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
34,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
35,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
35,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
36,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
36,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
37,3033,2020-12-22T12:26:32.300000+00:00,1.0,P
37,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
38,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
38,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
39,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
39,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
40,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
40,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
41,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
41,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
42,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
42,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
43,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
43,3279,2020-12-22T12:26:34.760000+00:00,1.0,S
44,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
44,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
45,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
45,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
46,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
46,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
47,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
47,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
48,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
48,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
49,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
49,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
50,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
50,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
51,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
51,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
52,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
52,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
53,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
53,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
54,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
54,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
55,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
55,3278,2020-12-22T12:26:34.750000+00:00,1.0,S
56,3032,2020-12-22T12:26:32.290000+00:00,1.0,P
