channel_index,phase_index,phase_time,phase_score,phase_type
0,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
0,3531,2020-11-21T20:20:21.865000+00:00,1.0,S
1,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
1,3531,2020-11-21T20:20:21.865000+00:00,1.0,S
2,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
2,3531,2020-11-21T20:20:21.865000+00:00,1.0,S
3,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
3,3531,2020-11-21T20:20:21.865000+00:00,1.0,S
4,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
4,3531,2020-11-21T20:20:21.865000+00:00,1.0,S
5,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
5,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
6,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
6,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
7,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
7,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
8,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
8,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
9,3198,2020-11-21T20:20:18.535000+00:00,1.0,P
9,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
10,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
10,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
11,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
11,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
12,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
12,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
13,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
13,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
14,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
14,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
15,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
15,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
16,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
16,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
17,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
17,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
18,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
18,3530,2020-11-21T20:20:21.855000+00:00,1.0,S
19,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
19,3529,2020-11-21T20:20:21.845000+00:00,1.0,S
20,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
20,3529,2020-11-21T20:20:21.845000+00:00,1.0,S
21,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
21,3529,2020-11-21T20:20:21.845000+00:00,1.0,S
22,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
22,3529,2020-11-21T20:20:21.845000+00:00,1.0,S
23,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
23,3529,2020-11-21T20:20:21.845000+00:00,1.0,S
24,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
24,3529,2020-11-21T20:20:21.845000+00:00,1.0,S
25,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
25,3529,2020-11-21T20:20:21.845000+00:00,1.0,S
26,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
26,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
27,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
27,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
28,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
28,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
29,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
29,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
30,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
30,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
31,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
31,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
32,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
32,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
33,3197,2020-11-21T20:20:18.525000+00:00,1.0,P
33,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
34,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
34,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
35,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
35,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
36,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
36,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
37,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
37,3528,2020-11-21T20:20:21.835000+00:00,1.0,S
38,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
38,3527,2020-11-21T20:20:21.825000+00:00,1.0,S
39,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
39,3527,2020-11-21T20:20:21.825000+00:00,1.0,S
40,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
40,3527,2020-11-21T20:20:21.825000+00:00,1.0,S
41,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
41,3527,2020-11-21T20:20:21.825000+00:00,1.0,S
42,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
42,3527,2020-11-21T20:20:21.825000+00:00,1.0,S
43,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
43,3527,2020-11-21T20:20:21.825000+00:00,1.0,S
44,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
44,3527,2020-11-21T20:20:21.825000+00:00,1.0,S
45,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
45,3527,2020-11-21T20:20:21.825000+00:00,1.0,S
46,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
46,3527,2020-11-21T20:20:21.825000+00:00,1.0,S
47,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
47,3526,2020-11-21T20:20:21.815000+00:00,1.0,S
48,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
48,3526,2020-11-21T20:20:21.815000+00:00,1.0,S
49,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
49,3526,2020-11-21T20:20:21.815000+00:00,1.0,S
50,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
50,3526,2020-11-21T20:20:21.815000+00:00,1.0,S
51,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
51,3526,2020-11-21T20:20:21.815000+00:00,1.0,S
52,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
52,3525,2020-11-21T20:20:21.805000+00:00,1.0,S
53,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
53,3525,2020-11-21T20:20:21.805000+00:00,1.0,S
54,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
54,3525,2020-11-21T20:20:21.805000+00:00,1.0,S
55,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
55,3525,2020-11-21T20:20:21.805000+00:00,1.0,S
56,3196,2020-11-21T20:20:18.515000+00:00,1.0,P
56,3524,2020-11-21T20:20:21.795000+00:00,1.0,S
57,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
57,3524,2020-11-21T20:20:21.795000+00:00,1.0,S
58,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
58,3524,2020-11-21T20:20:21.795000+00:00,1.0,S
59,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
59,3524,2020-11-21T20:20:21.795000+00:00,1.0,S
60,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
60,3524,2020-11-21T20:20:21.795000+00:00,1.0,S
61,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
61,3524,2020-11-21T20:20:21.795000+00:00,1.0,S
62,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
62,3523,2020-11-21T20:20:21.785000+00:00,1.0,S
63,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
63,3523,2020-11-21T20:20:21.785000+00:00,1.0,S
64,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
64,3523,2020-11-21T20:20:21.785000+00:00,1.0,S
65,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
65,3523,2020-11-21T20:20:21.785000+00:00,1.0,S
66,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
66,3523,2020-11-21T20:20:21.785000+00:00,1.0,S
67,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
67,3523,2020-11-21T20:20:21.785000+00:00,1.0,S
68,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
68,3523,2020-11-21T20:20:21.785000+00:00,1.0,S
69,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
69,3522,2020-11-21T20:20:21.775000+00:00,1.0,S
70,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
70,3522,2020-11-21T20:20:21.775000+00:00,1.0,S
71,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
71,3522,2020-11-21T20:20:21.775000+00:00,1.0,S
72,3195,2020-11-21T20:20:18.505000+00:00,1.0,P
72,3522,2020-11-21T20:20:21.775000+00:00,1.0,S
73,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
73,3522,2020-11-21T20:20:21.775000+00:00,1.0,S
74,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
74,3522,2020-11-21T20:20:21.775000+00:00,1.0,S
75,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
75,3522,2020-11-21T20:20:21.775000+00:00,1.0,S
76,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
76,3522,2020-11-21T20:20:21.775000+00:00,1.0,S
77,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
77,3521,2020-11-21T20:20:21.765000+00:00,1.0,S
78,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
78,3521,2020-11-21T20:20:21.765000+00:00,1.0,S
79,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
79,3521,2020-11-21T20:20:21.765000+00:00,1.0,S
80,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
80,3521,2020-11-21T20:20:21.765000+00:00,1.0,S
81,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
81,3521,2020-11-21T20:20:21.765000+00:00,1.0,S
82,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
82,3521,2020-11-21T20:20:21.765000+00:00,1.0,S
83,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
83,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
84,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
84,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
85,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
85,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
86,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
86,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
87,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
87,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
88,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
88,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
89,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
89,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
90,3194,2020-11-21T20:20:18.495000+00:00,1.0,P
90,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
91,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
91,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
92,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
92,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
93,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
93,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
94,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
94,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
95,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
95,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
96,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
96,3520,2020-11-21T20:20:21.755000+00:00,1.0,S
97,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
97,3519,2020-11-21T20:20:21.745000+00:00,1.0,S
98,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
98,3519,2020-11-21T20:20:21.745000+00:00,1.0,S
99,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
99,3519,2020-11-21T20:20:21.745000+00:00,1.0,S
100,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
100,3519,2020-11-21T20:20:21.745000+00:00,1.0,S
101,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
101,3519,2020-11-21T20:20:21.745000+00:00,1.0,S
102,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
102,3519,2020-11-21T20:20:21.745000+00:00,1.0,S
103,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
103,3519,2020-11-21T20:20:21.745000+00:00,1.0,S
104,3193,2020-11-21T20:20:18.485000+00:00,1.0,P
104,3519,2020-11-21T20:20:21.745000+00:00,1.0,S
105,3192,2020-11-21T20:20:18.475000+00:00,1.0,P
105,3518,2020-11-21T20:20:21.735000+00:00,1.0,S
106,3192,2020-11-21T20:20:18.475000+00:00,1.0,P
106,3518,2020-11-21T20:20:21.735000+00:00,1.0,S
107,3192,2020-11-21T20:20:18.475000+00:00,1.0,P
107,3518,2020-11-21T20:20:21.735000+00:00,1.0,S
108,3192,2020-11-21T20:20:18.475000+00:00,1.0,P
108,3518,2020-11-21T20:20:21.735000+00:00,1.0,S
109,3192,2020-11-21T20:20:18.475000+00:00,1.0,P
109,3518,2020-11-21T20:20:21.735000+00:00,1.0,S
110,3192,2020-11-21T20:20:18.475000+00:00,1.0,P
110,3518,2020-11-21T20:20:21.735000+00:00,1.0,S
111,3192,2020-11-21T20:20:18.475000+00:00,1.0,P
111,3518,2020-11-21T20:20:21.735000+00:00,1.0,S
112,3192,2020-11-21T20:20:18.475000+00:00,1.0,P
112,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
113,3192,2020-11-21T20:20:18.475000+00:00,1.0,P
113,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
114,3191,2020-11-21T20:20:18.465000+00:00,1.0,P
114,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
115,3191,2020-11-21T20:20:18.465000+00:00,1.0,P
115,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
116,3191,2020-11-21T20:20:18.465000+00:00,1.0,P
116,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
117,3191,2020-11-21T20:20:18.465000+00:00,1.0,P
117,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
118,3191,2020-11-21T20:20:18.465000+00:00,1.0,P
118,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
119,3191,2020-11-21T20:20:18.465000+00:00,1.0,P
119,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
120,3191,2020-11-21T20:20:18.465000+00:00,1.0,P
120,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
121,3191,2020-11-21T20:20:18.465000+00:00,1.0,P
121,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
122,3190,2020-11-21T20:20:18.455000+00:00,1.0,P
122,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
123,3190,2020-11-21T20:20:18.455000+00:00,1.0,P
123,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
124,3190,2020-11-21T20:20:18.455000+00:00,1.0,P
124,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
125,3190,2020-11-21T20:20:18.455000+00:00,1.0,P
125,3517,2020-11-21T20:20:21.725000+00:00,1.0,S
126,3190,2020-11-21T20:20:18.455000+00:00,1.0,P
126,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
127,3190,2020-11-21T20:20:18.455000+00:00,1.0,P
127,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
128,3190,2020-11-21T20:20:18.455000+00:00,1.0,P
128,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
129,3190,2020-11-21T20:20:18.455000+00:00,1.0,P
129,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
130,3189,2020-11-21T20:20:18.445000+00:00,1.0,P
130,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
131,3189,2020-11-21T20:20:18.445000+00:00,1.0,P
131,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
132,3189,2020-11-21T20:20:18.445000+00:00,1.0,P
132,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
133,3189,2020-11-21T20:20:18.445000+00:00,1.0,P
133,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
134,3189,2020-11-21T20:20:18.445000+00:00,1.0,P
134,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
135,3189,2020-11-21T20:20:18.445000+00:00,1.0,P
135,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
136,3189,2020-11-21T20:20:18.445000+00:00,1.0,P
136,3516,2020-11-21T20:20:21.715000+00:00,1.0,S
137,3188,2020-11-21T20:20:18.435000+00:00,1.0,P
137,3515,2020-11-21T20:20:21.705000+00:00,1.0,S
138,3188,2020-11-21T20:20:18.435000+00:00,1.0,P
138,3515,2020-11-21T20:20:21.705000+00:00,1.0,S
139,3188,2020-11-21T20:20:18.435000+00:00,1.0,P
139,3515,2020-11-21T20:20:21.705000+00:00,1.0,S
140,3188,2020-11-21T20:20:18.435000+00:00,1.0,P
140,3515,2020-11-21T20:20:21.705000+00:00,1.0,S
