channel_index,phase_index,phase_time,phase_score,phase_type
25,3484,2021-09-03T11:17:07.156000+00:00,1.0,S
26,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
26,3484,2021-09-03T11:17:07.156000+00:00,1.0,S
27,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
27,3484,2021-09-03T11:17:07.156000+00:00,1.0,S
28,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
28,3484,2021-09-03T11:17:07.156000+00:00,1.0,S
29,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
29,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
30,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
30,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
31,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
31,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
32,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
32,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
33,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
33,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
34,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
34,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
35,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
35,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
36,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
36,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
37,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
37,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
38,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
38,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
39,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
39,3483,2021-09-03T11:17:07.146000+00:00,1.0,S
40,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
40,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
41,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
41,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
42,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
42,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
43,3171,2021-09-03T11:17:04.026000+00:00,1.0,P
43,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
44,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
44,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
45,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
45,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
46,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
46,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
47,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
47,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
48,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
48,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
49,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
49,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
50,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
50,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
51,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
51,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
52,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
52,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
53,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
53,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
54,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
54,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
55,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
55,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
56,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
56,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
57,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
57,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
58,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
58,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
59,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
59,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
60,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
60,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
61,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
61,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
62,3170,2021-09-03T11:17:04.016000+00:00,1.0,P
62,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
63,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
63,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
64,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
64,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
65,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
65,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
66,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
66,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
67,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
67,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
68,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
68,3482,2021-09-03T11:17:07.136000+00:00,1.0,S
69,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
69,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
70,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
70,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
71,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
71,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
72,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
72,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
73,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
73,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
74,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
74,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
75,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
75,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
76,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
76,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
77,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
77,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
78,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
78,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
79,3169,2021-09-03T11:17:04.006000+00:00,1.0,P
79,3481,2021-09-03T11:17:07.126000+00:00,1.0,S
80,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
80,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
81,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
81,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
82,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
82,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
83,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
83,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
84,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
84,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
85,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
85,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
86,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
86,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
87,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
87,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
88,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
88,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
89,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
89,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
90,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
90,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
91,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
91,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
92,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
92,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
93,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
93,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
94,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
94,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
95,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
95,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
96,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
96,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
97,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
97,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
98,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
98,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
99,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
99,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
100,3168,2021-09-03T11:17:03.996000+00:00,1.0,P
100,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
101,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
101,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
102,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
102,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
103,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
103,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
104,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
104,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
105,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
105,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
106,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
106,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
107,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
107,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
108,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
108,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
109,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
109,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
110,3167,2021-09-03T11:17:03.986000+00:00,1.0,P
110,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
111,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
111,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
112,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
112,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
113,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
113,3480,2021-09-03T11:17:07.116000+00:00,1.0,S
114,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
114,3479,2021-09-03T11:17:07.106000+00:00,1.0,S
115,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
115,3479,2021-09-03T11:17:07.106000+00:00,1.0,S
116,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
116,3479,2021-09-03T11:17:07.106000+00:00,1.0,S
117,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
117,3479,2021-09-03T11:17:07.106000+00:00,1.0,S
118,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
118,3479,2021-09-03T11:17:07.106000+00:00,1.0,S
119,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
119,3478,2021-09-03T11:17:07.096000+00:00,1.0,S
120,3166,2021-09-03T11:17:03.976000+00:00,1.0,P
120,3478,2021-09-03T11:17:07.096000+00:00,1.0,S
121,3165,2021-09-03T11:17:03.966000+00:00,1.0,P
121,3478,2021-09-03T11:17:07.096000+00:00,1.0,S
122,3165,2021-09-03T11:17:03.966000+00:00,1.0,P
122,3478,2021-09-03T11:17:07.096000+00:00,1.0,S
123,3165,2021-09-03T11:17:03.966000+00:00,1.0,P
123,3478,2021-09-03T11:17:07.096000+00:00,1.0,S
124,3165,2021-09-03T11:17:03.966000+00:00,1.0,P
124,3477,2021-09-03T11:17:07.086000+00:00,1.0,S
125,3165,2021-09-03T11:17:03.966000+00:00,1.0,P
125,3477,2021-09-03T11:17:07.086000+00:00,1.0,S
126,3165,2021-09-03T11:17:03.966000+00:00,1.0,P
126,3477,2021-09-03T11:17:07.086000+00:00,1.0,S
127,3165,2021-09-03T11:17:03.966000+00:00,1.0,P
127,3477,2021-09-03T11:17:07.086000+00:00,1.0,S
128,3165,2021-09-03T11:17:03.966000+00:00,1.0,P
128,3477,2021-09-03T11:17:07.086000+00:00,1.0,S
129,3164,2021-09-03T11:17:03.956000+00:00,1.0,P
129,3477,2021-09-03T11:17:07.086000+00:00,1.0,S
130,3164,2021-09-03T11:17:03.956000+00:00,1.0,P
130,3476,2021-09-03T11:17:07.076000+00:00,1.0,S
131,3164,2021-09-03T11:17:03.956000+00:00,1.0,P
131,3476,2021-09-03T11:17:07.076000+00:00,1.0,S
132,3164,2021-09-03T11:17:03.956000+00:00,1.0,P
132,3476,2021-09-03T11:17:07.076000+00:00,1.0,S
133,3164,2021-09-03T11:17:03.956000+00:00,1.0,P
133,3476,2021-09-03T11:17:07.076000+00:00,1.0,S
134,3164,2021-09-03T11:17:03.956000+00:00,1.0,P
134,3476,2021-09-03T11:17:07.076000+00:00,1.0,S
135,3164,2021-09-03T11:17:03.956000+00:00,1.0,P
135,3476,2021-09-03T11:17:07.076000+00:00,1.0,S
136,3164,2021-09-03T11:17:03.956000+00:00,1.0,P
136,3476,2021-09-03T11:17:07.076000+00:00,1.0,S
137,3164,2021-09-03T11:17:03.956000+00:00,1.0,P
137,3476,2021-09-03T11:17:07.076000+00:00,1.0,S
138,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
138,3476,2021-09-03T11:17:07.076000+00:00,1.0,S
139,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
139,3475,2021-09-03T11:17:07.066000+00:00,1.0,S
140,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
140,3475,2021-09-03T11:17:07.066000+00:00,1.0,S
141,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
141,3475,2021-09-03T11:17:07.066000+00:00,1.0,S
142,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
142,3475,2021-09-03T11:17:07.066000+00:00,1.0,S
143,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
143,3475,2021-09-03T11:17:07.066000+00:00,1.0,S
144,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
144,3475,2021-09-03T11:17:07.066000+00:00,1.0,S
145,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
145,3475,2021-09-03T11:17:07.066000+00:00,1.0,S
146,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
146,3475,2021-09-03T11:17:07.066000+00:00,1.0,S
147,3163,2021-09-03T11:17:03.946000+00:00,1.0,P
147,3475,2021-09-03T11:17:07.066000+00:00,1.0,S
148,3162,2021-09-03T11:17:03.936000+00:00,1.0,P
148,3474,2021-09-03T11:17:07.056000+00:00,1.0,S
149,3162,2021-09-03T11:17:03.936000+00:00,1.0,P
149,3474,2021-09-03T11:17:07.056000+00:00,1.0,S
150,3162,2021-09-03T11:17:03.936000+00:00,1.0,P
150,3474,2021-09-03T11:17:07.056000+00:00,1.0,S
151,3162,2021-09-03T11:17:03.936000+00:00,1.0,P
151,3474,2021-09-03T11:17:07.056000+00:00,1.0,S
152,3162,2021-09-03T11:17:03.936000+00:00,1.0,P
152,3474,2021-09-03T11:17:07.056000+00:00,1.0,S
153,3162,2021-09-03T11:17:03.936000+00:00,1.0,P
153,3474,2021-09-03T11:17:07.056000+00:00,1.0,S
154,3162,2021-09-03T11:17:03.936000+00:00,1.0,P
154,3474,2021-09-03T11:17:07.056000+00:00,1.0,S
155,3162,2021-09-03T11:17:03.936000+00:00,1.0,P
155,3474,2021-09-03T11:17:07.056000+00:00,1.0,S
156,3162,2021-09-03T11:17:03.936000+00:00,1.0,P
156,3473,2021-09-03T11:17:07.046000+00:00,1.0,S
157,3161,2021-09-03T11:17:03.926000+00:00,1.0,P
157,3473,2021-09-03T11:17:07.046000+00:00,1.0,S
158,3161,2021-09-03T11:17:03.926000+00:00,1.0,P
158,3473,2021-09-03T11:17:07.046000+00:00,1.0,S
159,3161,2021-09-03T11:17:03.926000+00:00,1.0,P
159,3473,2021-09-03T11:17:07.046000+00:00,1.0,S
160,3161,2021-09-03T11:17:03.926000+00:00,1.0,P
160,3473,2021-09-03T11:17:07.046000+00:00,1.0,S
161,3161,2021-09-03T11:17:03.926000+00:00,1.0,P
161,3473,2021-09-03T11:17:07.046000+00:00,1.0,S
162,3161,2021-09-03T11:17:03.926000+00:00,1.0,P
162,3472,2021-09-03T11:17:07.036000+00:00,1.0,S
163,3161,2021-09-03T11:17:03.926000+00:00,1.0,P
163,3472,2021-09-03T11:17:07.036000+00:00,1.0,S
164,3161,2021-09-03T11:17:03.926000+00:00,1.0,P
164,3472,2021-09-03T11:17:07.036000+00:00,1.0,S
165,3161,2021-09-03T11:17:03.926000+00:00,1.0,P
165,3472,2021-09-03T11:17:07.036000+00:00,1.0,S
166,3160,2021-09-03T11:17:03.916000+00:00,1.0,P
166,3472,2021-09-03T11:17:07.036000+00:00,1.0,S
167,3160,2021-09-03T11:17:03.916000+00:00,1.0,P
167,3471,2021-09-03T11:17:07.026000+00:00,1.0,S
168,3160,2021-09-03T11:17:03.916000+00:00,1.0,P
168,3471,2021-09-03T11:17:07.026000+00:00,1.0,S
169,3160,2021-09-03T11:17:03.916000+00:00,1.0,P
169,3471,2021-09-03T11:17:07.026000+00:00,1.0,S
170,3160,2021-09-03T11:17:03.916000+00:00,1.0,P
170,3471,2021-09-03T11:17:07.026000+00:00,1.0,S
171,3160,2021-09-03T11:17:03.916000+00:00,1.0,P
171,3471,2021-09-03T11:17:07.026000+00:00,1.0,S
172,3160,2021-09-03T11:17:03.916000+00:00,1.0,P
172,3470,2021-09-03T11:17:07.016000+00:00,1.0,S
173,3160,2021-09-03T11:17:03.916000+00:00,1.0,P
173,3470,2021-09-03T11:17:07.016000+00:00,1.0,S
174,3160,2021-09-03T11:17:03.916000+00:00,1.0,P
174,3470,2021-09-03T11:17:07.016000+00:00,1.0,S
175,3159,2021-09-03T11:17:03.906000+00:00,1.0,P
175,3470,2021-09-03T11:17:07.016000+00:00,1.0,S
176,3159,2021-09-03T11:17:03.906000+00:00,1.0,P
176,3470,2021-09-03T11:17:07.016000+00:00,1.0,S
177,3159,2021-09-03T11:17:03.906000+00:00,1.0,P
177,3469,2021-09-03T11:17:07.006000+00:00,1.0,S
178,3159,2021-09-03T11:17:03.906000+00:00,1.0,P
178,3469,2021-09-03T11:17:07.006000+00:00,1.0,S
179,3159,2021-09-03T11:17:03.906000+00:00,1.0,P
179,3469,2021-09-03T11:17:07.006000+00:00,1.0,S
180,3159,2021-09-03T11:17:03.906000+00:00,1.0,P
180,3469,2021-09-03T11:17:07.006000+00:00,1.0,S
181,3159,2021-09-03T11:17:03.906000+00:00,1.0,P
181,3468,2021-09-03T11:17:06.996000+00:00,1.0,S
182,3159,2021-09-03T11:17:03.906000+00:00,1.0,P
182,3468,2021-09-03T11:17:06.996000+00:00,1.0,S
183,3159,2021-09-03T11:17:03.906000+00:00,1.0,P
183,3468,2021-09-03T11:17:06.996000+00:00,1.0,S
184,3158,2021-09-03T11:17:03.896000+00:00,1.0,P
184,3468,2021-09-03T11:17:06.996000+00:00,1.0,S
185,3158,2021-09-03T11:17:03.896000+00:00,1.0,P
185,3467,2021-09-03T11:17:06.986000+00:00,1.0,S
186,3158,2021-09-03T11:17:03.896000+00:00,1.0,P
186,3467,2021-09-03T11:17:06.986000+00:00,1.0,S
187,3158,2021-09-03T11:17:03.896000+00:00,1.0,P
187,3467,2021-09-03T11:17:06.986000+00:00,1.0,S
188,3158,2021-09-03T11:17:03.896000+00:00,1.0,P
188,3467,2021-09-03T11:17:06.986000+00:00,1.0,S
189,3158,2021-09-03T11:17:03.896000+00:00,1.0,P
189,3466,2021-09-03T11:17:06.976000+00:00,1.0,S
190,3158,2021-09-03T11:17:03.896000+00:00,1.0,P
190,3466,2021-09-03T11:17:06.976000+00:00,1.0,S
191,3158,2021-09-03T11:17:03.896000+00:00,1.0,P
191,3466,2021-09-03T11:17:06.976000+00:00,1.0,S
192,3158,2021-09-03T11:17:03.896000+00:00,1.0,P
192,3465,2021-09-03T11:17:06.966000+00:00,1.0,S
193,3157,2021-09-03T11:17:03.886000+00:00,1.0,P
193,3465,2021-09-03T11:17:06.966000+00:00,1.0,S
194,3157,2021-09-03T11:17:03.886000+00:00,1.0,P
194,3465,2021-09-03T11:17:06.966000+00:00,1.0,S
195,3157,2021-09-03T11:17:03.886000+00:00,1.0,P
195,3465,2021-09-03T11:17:06.966000+00:00,1.0,S
196,3157,2021-09-03T11:17:03.886000+00:00,1.0,P
196,3464,2021-09-03T11:17:06.956000+00:00,1.0,S
197,3157,2021-09-03T11:17:03.886000+00:00,1.0,P
197,3464,2021-09-03T11:17:06.956000+00:00,1.0,S
198,3157,2021-09-03T11:17:03.886000+00:00,1.0,P
198,3464,2021-09-03T11:17:06.956000+00:00,1.0,S
199,3157,2021-09-03T11:17:03.886000+00:00,1.0,P
199,3464,2021-09-03T11:17:06.956000+00:00,1.0,S
200,3157,2021-09-03T11:17:03.886000+00:00,1.0,P
200,3463,2021-09-03T11:17:06.946000+00:00,1.0,S
201,3157,2021-09-03T11:17:03.886000+00:00,1.0,P
201,3463,2021-09-03T11:17:06.946000+00:00,1.0,S
202,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
202,3463,2021-09-03T11:17:06.946000+00:00,1.0,S
203,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
203,3463,2021-09-03T11:17:06.946000+00:00,1.0,S
204,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
204,3462,2021-09-03T11:17:06.936000+00:00,1.0,S
205,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
205,3462,2021-09-03T11:17:06.936000+00:00,1.0,S
206,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
206,3462,2021-09-03T11:17:06.936000+00:00,1.0,S
207,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
207,3461,2021-09-03T11:17:06.926000+00:00,1.0,S
208,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
208,3461,2021-09-03T11:17:06.926000+00:00,1.0,S
209,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
209,3461,2021-09-03T11:17:06.926000+00:00,1.0,S
210,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
210,3461,2021-09-03T11:17:06.926000+00:00,1.0,S
211,3156,2021-09-03T11:17:03.876000+00:00,1.0,P
211,3460,2021-09-03T11:17:06.916000+00:00,1.0,S
212,3155,2021-09-03T11:17:03.866000+00:00,1.0,P
212,3460,2021-09-03T11:17:06.916000+00:00,1.0,S
213,3155,2021-09-03T11:17:03.866000+00:00,1.0,P
213,3460,2021-09-03T11:17:06.916000+00:00,1.0,S
214,3155,2021-09-03T11:17:03.866000+00:00,1.0,P
214,3460,2021-09-03T11:17:06.916000+00:00,1.0,S
215,3155,2021-09-03T11:17:03.866000+00:00,1.0,P
215,3460,2021-09-03T11:17:06.916000+00:00,1.0,S
216,3155,2021-09-03T11:17:03.866000+00:00,1.0,P
216,3459,2021-09-03T11:17:06.906000+00:00,1.0,S
217,3155,2021-09-03T11:17:03.866000+00:00,1.0,P
217,3459,2021-09-03T11:17:06.906000+00:00,1.0,S
218,3155,2021-09-03T11:17:03.866000+00:00,1.0,P
218,3459,2021-09-03T11:17:06.906000+00:00,1.0,S
219,3155,2021-09-03T11:17:03.866000+00:00,1.0,P
219,3459,2021-09-03T11:17:06.906000+00:00,1.0,S
220,3155,2021-09-03T11:17:03.866000+00:00,1.0,P
220,3459,2021-09-03T11:17:06.906000+00:00,1.0,S
221,3154,2021-09-03T11:17:03.856000+00:00,1.0,P
221,3458,2021-09-03T11:17:06.896000+00:00,1.0,S
222,3154,2021-09-03T11:17:03.856000+00:00,1.0,P
222,3458,2021-09-03T11:17:06.896000+00:00,1.0,S
223,3154,2021-09-03T11:17:03.856000+00:00,1.0,P
223,3458,2021-09-03T11:17:06.896000+00:00,1.0,S
224,3154,2021-09-03T11:17:03.856000+00:00,1.0,P
