channel_index,phase_index,phase_time,phase_score,phase_type
0,3233,2021-05-15T07:14:25.374000+00:00,1.0,P
0,3524,2021-05-15T07:14:28.284000+00:00,1.0,S
1,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
1,3524,2021-05-15T07:14:28.284000+00:00,1.0,S
2,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
2,3524,2021-05-15T07:14:28.284000+00:00,1.0,S
3,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
3,3524,2021-05-15T07:14:28.284000+00:00,1.0,S
4,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
4,3524,2021-05-15T07:14:28.284000+00:00,1.0,S
5,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
5,3524,2021-05-15T07:14:28.284000+00:00,1.0,S
6,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
6,3524,2021-05-15T07:14:28.284000+00:00,1.0,S
7,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
7,3523,2021-05-15T07:14:28.274000+00:00,1.0,S
8,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
8,3523,2021-05-15T07:14:28.274000+00:00,1.0,S
9,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
9,3523,2021-05-15T07:14:28.274000+00:00,1.0,S
10,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
10,3523,2021-05-15T07:14:28.274000+00:00,1.0,S
11,3232,2021-05-15T07:14:25.364000+00:00,1.0,P
11,3523,2021-05-15T07:14:28.274000+00:00,1.0,S
12,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
12,3522,2021-05-15T07:14:28.264000+00:00,1.0,S
13,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
13,3522,2021-05-15T07:14:28.264000+00:00,1.0,S
14,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
14,3522,2021-05-15T07:14:28.264000+00:00,1.0,S
15,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
15,3522,2021-05-15T07:14:28.264000+00:00,1.0,S
16,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
16,3522,2021-05-15T07:14:28.264000+00:00,1.0,S
17,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
17,3521,2021-05-15T07:14:28.254000+00:00,1.0,S
18,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
18,3521,2021-05-15T07:14:28.254000+00:00,1.0,S
19,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
19,3521,2021-05-15T07:14:28.254000+00:00,1.0,S
20,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
20,3521,2021-05-15T07:14:28.254000+00:00,1.0,S
21,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
21,3521,2021-05-15T07:14:28.254000+00:00,1.0,S
22,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
22,3521,2021-05-15T07:14:28.254000+00:00,1.0,S
23,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
23,3520,2021-05-15T07:14:28.244000+00:00,1.0,S
24,3231,2021-05-15T07:14:25.354000+00:00,1.0,P
24,3520,2021-05-15T07:14:28.244000+00:00,1.0,S
25,3230,2021-05-15T07:14:25.343999+00:00,1.0,P
25,3520,2021-05-15T07:14:28.244000+00:00,1.0,S
26,3230,2021-05-15T07:14:25.343999+00:00,1.0,P
26,3520,2021-05-15T07:14:28.244000+00:00,1.0,S
27,3230,2021-05-15T07:14:25.343999+00:00,1.0,P
27,3520,2021-05-15T07:14:28.244000+00:00,1.0,S
28,3230,2021-05-15T07:14:25.343999+00:00,1.0,P
28,3519,2021-05-15T07:14:28.234000+00:00,1.0,S
29,3230,2021-05-15T07:14:25.343999+00:00,1.0,P
29,3519,2021-05-15T07:14:28.234000+00:00,1.0,S
